accountId,type,name,address,email,phone,website,lat,lng
"f2a7f5c4-8fb4-e311-b1b2-0050569a6f1c","findacpa","J&M Accountants Pty Ltd","U 14  11 Grandstand Pde, ZETLAND NSW 2017, AUS","info@jmaccountants.net.au","+61280686070","http://www.jmaccountants.net.au","-33.90576","151.20965"
"11889d6e-4271-ee11-8179-000d3ae17410","findacpa","CY TAX SERVICES PTY LTD","Shop 4, 252 Botany Rd, ALEXANDRIA NSW 2015, AUS","yvonne@cytaxservices.com.au","+61280641126","https://www.cytaxservices.com.au","-33.90295","151.20153"
"c98f26ae-381e-ef11-840a-00224814fcd2","findacpa","Linix Accountants","U 1a  35-39 Bourke Rd, ALEXANDRIA NSW 2015, AUS","linxin.don@gmail.com","+61424755678","https://linixaccountants.com.au","-33.90922","151.19444"
"629736f7-2188-e011-87e1-005056b30007","findacpa","Ataxa","1c Dougherty St, ROSEBERY NSW 2018, AUS","gary@ataxa.net.au","+61296695907",,"-33.92304","151.20477"
"b9e4b463-1770-ec11-b820-0003ff6fe48e","findacpa","Hy Advisory","U 205b  414 Gardeners Rd, ROSEBERY NSW 2018, AUS","vicky@hyadvisory.com","+61479023637",,"-33.92149","151.19911"
"dd234bf3-a8e4-e211-89bc-0050569a6ed2","findacpa","Platinum Accounting Australia","U 335  410 Elizabeth St, SURRY HILLS NSW 2010, AUS","info@platinumaccg.com.au","+61292124703","http://www.platinumaccg.com.au","-33.88597","151.20854"
"d8545d02-a3b3-eb11-8126-0050569a1c9a","findacpa","Onward Accounting and Taxation Pty Ltd","U 406  85 O'Connor St, CHIPPENDALE NSW 2008, AUS","charles@truesuccess.com.hk","+61298583237",,"-33.88622","151.20109"
"28408e39-40e5-e711-bd60-0003ff679532","findacpa","The Pen Accounting Services Pty Ltd","393 Crown St, SURRY HILLS NSW 2010, AUS","kirsty@thepenaccounting.com.au","0290239945","http://thepenaccounting.com.au","-33.88561","151.21377"
"934ca368-415f-e911-8107-0050569a1c9a","findacpa","Bozdag & Associates","30 Picton St, MASCOT NSW 2020, AUS","gulsumbozdag@yahoo.com.au","+61415921972",,"-33.93263","151.20359"
"49c915c2-3f94-e711-80f1-0050569a1c9a","findacpa","Alexander Coulits","U 3  85 Bourke Rd, ALEXANDRIA NSW 2015, AUS","acellen@ozemail.com.au","+61411801180",,"-33.91965","151.18756"
"4d3e545c-57f3-ec11-b5cf-0003ff6f27fd","findacpa","Brightax Accountants","Suite 206 431, 439 Sussex St, HAYMARKET NSW 2000, AUS","jing@brightax.com.au","+61430544467",,"-33.8793","151.20465"
"caf4552e-1488-e011-87e1-005056b30007","findacpa","Teh & Ng Pty Ltd","HSBC Building Suite 303 Level 3, 728 George St, HAYMARKET NSW 2000, AUS","lteh@tehng.com.au","+61292121668",,"-33.87887","151.20594"
"d63ddeb6-6387-ed11-a81c-0022489716c4","findacpa","Mavin Accountants","U 27  301 Castlereagh St, HAYMARKET 2000, AUS","mukund@mavinadvisors.com.au","0449822420","https://www.mavinadvisors.com.au","-33.87873","151.20824"
"155684e7-d0b6-eb11-8126-0050569a1c9a","findacpa","HUATAI ACCOUNTING","Suite 308, Level 3, 405-411 Sussex St, Sydney NSW 2000, AUS","sdpwde@hotmail.com","+61401930641",,"-33.8785","151.20444"
